workflow_file_id,repo_id,file_id,path,engine,file_type
c59364eaf820907c49746091c8040d1348f08412,198982083,db645b88f3ad27c5e6ebe75cacfd30e5a83e33aa,modules/nf-core/authentict/deam2cont/main.nf,nextflow,workflow_source
34d2b8e2f4f01269c4e38a1621babba329d140e1,198982083,17ecd185818324c52e4b9d5f1c36c3a439a1a27d,modules/nf-core/autocycler/cluster/main.nf,nextflow,workflow_source
502760a54c9517ce3843a3b571dbecc2e0676b2f,198982083,960389b560b7485fbe7cfd8e4dbac2477f972995,modules/nf-core/autocycler/combine/main.nf,nextflow,workflow_source
58cab5535bda56ba8220a8a25f5423d1e940836b,198982083,13b537b3bcf9a6d747550ac3575b05bae9a8a7c9,modules/nf-core/autocycler/compress/main.nf,nextflow,workflow_source
e8b9d3c5d48082d3d9e866f55daad8c0ffef01ee,198982083,6d41326cd66a1f685add78f10a861b4cf208ffb2,modules/nf-core/autocycler/resolve/main.nf,nextflow,workflow_source
227f4079b62ecdbba63ba74fe9bbd35752712793,198982083,916b85c3012e55d7def743802c43cdfe13b143e7,modules/nf-core/autocycler/subsample/main.nf,nextflow,workflow_source
1a2880f49cb5be6317eef423f1c2ea6d506187b7,198982083,daa533c94181ef2f6378f1c689479079a527de97,modules/nf-core/autocycler/trim/main.nf,nextflow,workflow_source
aabee39392044ec9927a1bd16030ac7aadbbfc68,198982083,47d341e7d20556cc86b8fd2921160cc02cbde1e6,modules/nf-core/backsub/main.nf,nextflow,workflow_source
68116603a4a414ce5929c281685d2e3aa519fb90,198982083,267902f83dad1e1da3e89222f8ff6854466a3132,modules/nf-core/bacphlip/main.nf,nextflow,workflow_source
00e36fe0098f9d49e62b7df7e7cbfd8a4432eae4,198982083,ce82884ecf5ae71900008f0dc32a5f478308f51f,modules/nf-core/bakta/bakta/main.nf,nextflow,workflow_source
d72e97db1719712c9997902e51a39652ca5cc317,198982083,e576756d5f37bf13e19ddd56368a19e2d0b89eff,modules/nf-core/bakta/baktadbdownload/main.nf,nextflow,workflow_source
eb99a4000cb33fcccf467d777e3134f763aa9a70,198982083,b0794d8ac08b2bce6a88f0c8cb0796528dc73ee9,modules/nf-core/bam2fastx/bam2fastq/main.nf,nextflow,workflow_source
5dd565dd5aade6e006fc483ab27f6feb2b08926c,198982083,a8232556873376087618a57dff067da92b4da454,modules/nf-core/bamaligncleaner/main.nf,nextflow,workflow_source
2d3e12ccc23659f654d3d8a734c0368e63c3c8ac,198982083,342c1e509698d5bb5dceb3435c64c23a61341e9c,modules/nf-core/bamclipper/main.nf,nextflow,workflow_source
a355d54ebff5af8302d58bbfed5a85d79fa643e3,198982083,252c59faafefeef913b82bd798a8a64fcc8fd1d2,modules/nf-core/bamcmp/main.nf,nextflow,workflow_source
aba19fcc171b691885c8291a6862d2076e1f57a5,198982083,c551bebf74cb06ae09262dafb4311ca1f283434c,modules/nf-core/bamreadcount/main.nf,nextflow,workflow_source
47d599a42d25585e2796ad6575da054d96f8ef42,198982083,28f6fc9e842f3d829441ef6cf2db3978e1890f0e,modules/nf-core/bamstats/generalstats/main.nf,nextflow,workflow_source
