repo_id,name,full_name,owner,stars,created_at,pushed_at,html_url,default_branch,description,archived,size_kb,engine
198982083,modules,nf-core/modules,nf-core,403,2019-07-26T08:51:31+00:00,2026-03-10T20:11:17+00:00,https://github.com/nf-core/modules,master,Repository to host tool-specific module files for the Nextflow DSL2 community!,false,178467,nextflow
503378278,gazoduc-nf,lindenb/gazoduc-nf,lindenb,10,2022-06-14T13:46:31+00:00,2026-02-13T15:29:45+00:00,https://github.com/lindenb/gazoduc-nf,master,Nextflow Pipelines,false,6350,nextflow
9052236,nextflow,nextflow-io/nextflow,nextflow-io,3321,2013-03-27T11:17:33+00:00,2026-03-10T23:42:02+00:00,https://github.com/nextflow-io/nextflow,master,A DSL for data-driven computational pipelines,false,70174,nextflow
172074074,bactopia,bactopia/bactopia,bactopia,501,2019-02-22T13:49:38+00:00,2026-03-10T21:35:34+00:00,https://github.com/bactopia/bactopia,master,A flexible pipeline for complete analysis of bacterial genomes,false,53735,nextflow
290790519,training,nextflow-io/training,nextflow-io,230,2020-08-27T14:00:48+00:00,2026-03-09T16:59:20+00:00,https://github.com/nextflow-io/training,master,Nextflow training material ,false,651443,nextflow
184289291,sarek,nf-core/sarek,nf-core,553,2019-04-30T15:43:00+00:00,2026-03-09T11:28:12+00:00,https://github.com/nf-core/sarek,master,"Analysis pipeline to detect germline or somatic variants (pre-processing, variant calling and annotation) from WGS / targeted sequencing",false,119109,nextflow
378880039,raredisease,nf-core/raredisease,nf-core,114,2021-06-21T09:40:29+00:00,2026-03-10T15:03:01+00:00,https://github.com/nf-core/raredisease,master,Call and score variants from WGS/WES of rare disease patients.,false,196608,nextflow
127293091,rnaseq,nf-core/rnaseq,nf-core,1222,2018-03-29T13:10:58+00:00,2026-03-06T16:57:21+00:00,https://github.com/nf-core/rnaseq,master,"RNA sequencing analysis pipeline using STAR, RSEM, HISAT2 or Salmon with gene/isoform counts and extensive quality control.",false,81976,nextflow
395359333,hicar,nf-core/hicar,nf-core,12,2021-08-12T15:11:34+00:00,2025-06-03T11:01:26+00:00,https://github.com/nf-core/hicar,dev,"Pipeline for HiCAR data, a robust and sensitive multi-omic co-assay for simultaneous measurement of transcriptome, chromatin accessibility and cis-regulatory chromatin contacts.",false,36375,nextflow
337749241,circrna,nf-core/circrna,nf-core,58,2021-02-10T14:28:49+00:00,2026-01-31T13:00:17+00:00,https://github.com/nf-core/circrna,dev,"circRNA quantification, differential expression analysis and miRNA target prediction of RNA-Seq data",false,94848,nextflow
134368131,mag,nf-core/mag,nf-core,279,2018-05-22T06:06:58+00:00,2026-03-10T13:29:44+00:00,https://github.com/nf-core/mag,main,Assembly and binning of metagenomes,false,46558,nextflow
588220588,viralmetagenome,nf-core/viralmetagenome,nf-core,31,2023-01-12T16:00:46+00:00,2026-03-03T15:44:24+00:00,https://github.com/nf-core/viralmetagenome,master,A nf-core pipeline for untargeted whole genome reconstruction with iSNV detection from metagenomic samples. ,false,71545,nextflow
600214725,bacpaq,cidgoh/bacpaq,cidgoh,12,2023-02-10T21:01:31+00:00,2026-02-20T19:17:28+00:00,https://github.com/cidgoh/bacpaq,master,Bacterial Genomics workflow for short(Illumina) and long-read (Oxford Nanopore) sequencing data ,false,99196,nextflow
509073309,rnadnavar,nf-core/rnadnavar,nf-core,14,2022-06-30T12:35:12+00:00,2026-02-17T10:22:12+00:00,https://github.com/nf-core/rnadnavar,dev,Pipeline for RNA and DNA integrated analysis for somatic mutation detection,false,4464,nextflow
150448201,ampliseq,nf-core/ampliseq,nf-core,236,2018-09-26T15:24:54+00:00,2026-02-23T09:16:19+00:00,https://github.com/nf-core/ampliseq,master,Amplicon sequencing analysis workflow using DADA2 and QIIME2,false,19794,nextflow
186768041,bohra,MDU-PHL/bohra,MDU-PHL,32,2019-05-15T07:00:45+00:00,2026-03-06T01:57:21+00:00,https://github.com/MDU-PHL/bohra,master,A pipeline for bioinformatics analysis of bacterial genomes,false,377101,nextflow
251281432,viralrecon,nf-core/viralrecon,nf-core,159,2020-03-30T11:14:12+00:00,2026-02-23T12:50:57+00:00,https://github.com/nf-core/viralrecon,master,Assembly and intrahost/low-frequency variant calling for viral samples,false,12943,nextflow
513502015,genomeassembly,sanger-tol/genomeassembly,sanger-tol,27,2022-07-13T11:54:21+00:00,2026-03-10T16:57:28+00:00,https://github.com/sanger-tol/genomeassembly,dev,Implementation of ToL genome assembly workflows,false,49509,nextflow
666555605,phageannotator,nf-core/phageannotator,nf-core,19,2023-07-14T20:36:38+00:00,2025-06-03T11:02:23+00:00,https://github.com/nf-core/phageannotator,dev,"Pipeline for identifying, annotation, and quantifying phage sequences in (meta)-genomic sequences.",false,5435,nextflow
509096312,treeval,sanger-tol/treeval,sanger-tol,29,2022-06-30T13:41:21+00:00,2026-02-26T11:28:58+00:00,https://github.com/sanger-tol/treeval,main,Pipelines for the production of Treeval data,false,59592,nextflow
665592164,phaseimpute,nf-core/phaseimpute,nf-core,28,2023-07-12T14:41:51+00:00,2026-03-09T15:57:33+00:00,https://github.com/nf-core/phaseimpute,main,A bioinformatics pipeline to phase and impute genetic data,false,18704,nextflow
200528166,What_the_Phage,replikation/What_the_Phage,replikation,104,2019-08-04T18:31:54+00:00,2026-03-10T11:51:33+00:00,https://github.com/replikation/What_the_Phage,master,WtP: Phage identification via nextflow and docker or singularity,false,43443,nextflow
125847619,BioNextflow,biocorecrg/BioNextflow,biocorecrg,28,2018-03-19T11:31:22+00:00,2026-02-13T09:52:21+00:00,https://github.com/biocorecrg/BioNextflow,master,A collection of modules and sub-workflows for Nextflow,false,110364,nextflow
